run_id,attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,0,it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight. ,it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight. ,1.0,1.0,1.0,1,1.0,1.0,26,26
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,1,too much of it feels unfocused and underdeveloped. ,too much of it feels unfocused and underdeveloped. ,1.0,1.0,1.0,1,1.0,1.0,11,11
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,2,a great ensemble cast can't lift this heartfelt enterprise out of the familiar. ,a great ensemble cast can't lift this heartfelt enterprise out of the familiar. ,1.0,1.0,1.0,1,1.0,1.0,16,16
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,3,"prurient playthings aside, there's little to love about this english trifle. ","prurient playthings aside, there's little to love about this english trifle. ",1.0,1.0,1.0,1,1.0,1.0,19,19
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,4,"it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise. ","it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise. ",1.0,1.0,1.0,1,1.0,1.0,37,37
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,5,"it proves quite compelling as an intense, brooding character study. ","it proves quite compelling as an intense, brooding character study. ",1.0,1.0,1.0,1,1.0,1.0,14,14
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,6,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid. ,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid. ,1.0,1.0,1.0,1,1.0,1.0,27,27
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,7,looks and feels like a project better suited for the small screen. ,looks and feels like a project better suited for the small screen. ,1.0,1.0,1.0,1,1.0,1.0,15,15
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,8,verbinski implements every hack-artist trick to give us the ooky-spookies. ,verbinski implements every hack-artist trick to give us the ooky-spookies. ,1.0,1.0,1.0,1,1.0,1.0,20,20
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,9,"this is a good script, good dialogue, funny even for adults. ","this is a good script, good dialogue, funny even for adults. ",1.0,1.0,1.0,1,1.0,1.0,15,15
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,10,a painfully funny ode to bad behavior. ,a painfully funny ode to bad behavior. ,1.0,1.0,1.0,1,1.0,1.0,10,10
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,11,"there is a fabric of complex ideas here, and feelings that profoundly deepen them. ","there is a fabric of complex ideas here, and feelings that profoundly deepen them. ",1.0,1.0,1.0,1,1.0,1.0,17,17
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,12,the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts. ,the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts. ,1.0,1.0,1.0,1,1.0,1.0,22,22
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,13,"as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers. ","as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers. ",1.0,1.0,1.0,1,1.0,1.0,22,22
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,14,"the title not only describes its main characters, but the lazy people behind the camera as well. ","the title not only describes its main characters, but the lazy people behind the camera as well. ",1.0,1.0,1.0,1,1.0,1.0,20,20
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,15,zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast. ,zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast. ,1.0,1.0,1.0,1,1.0,1.0,20,20
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,16,"not only is undercover brother as funny, if not more so, than both austin powers films, but it's also one of the smarter, savvier spoofs to come along in some time. ","not only is undercover brother as funny, if not more so, than both austin powers films, but it's also one of the smarter, savvier spoofs to come along in some time. ",1.0,1.0,1.0,1,1.0,1.0,41,41
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,17,"beautifully observed, miraculously unsentimental comedy-drama. ","beautifully observed, miraculously unsentimental comedy-drama. ",1.0,1.0,1.0,1,1.0,1.0,15,15
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,18,"the last 20 minutes are somewhat redeeming, but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes ","the last 20 minutes are somewhat redeeming, but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes ",1.0,1.0,1.0,1,1.0,1.0,41,41
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,19,if you dig on david mamet's mind tricks... rent this movie and enjoy! ,if you dig on david mamet's mind tricks... rent this movie and enjoy! ,1.0,1.0,1.0,1,1.0,1.0,19,19
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,20,"for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam. ","for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam. ",1.0,1.0,1.0,1,1.0,1.0,40,40
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,21,"yes, dull. ","yes, dull. ",1.0,1.0,1.0,1,1.0,1.0,5,5
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,22,"shaky close-ups of turkey-on-rolls, stubbly chins, liver spots, red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere. ","shaky close-ups of turkey-on-rolls, stubbly chins, liver spots, red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere. ",1.0,1.0,1.0,1,1.0,1.0,39,39
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,23,the second coming of harry potter is a film far superior to its predecessor. ,the second coming of harry potter is a film far superior to its predecessor. ,1.0,1.0,1.0,1,1.0,1.0,18,18
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,24,"if you're hard up for raunchy college humor, this is your ticket right here. ","if you're hard up for raunchy college humor, this is your ticket right here. ",1.0,1.0,1.0,1,1.0,1.0,20,20
3a49e3dfaa6f,hybrid_ce,gpt2,sst2,0,25,"nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting. ","nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting. ",1.0,1.0,1.0,1,1.0,1.0,26,26
