run_id,attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
04857a22c341,dager_ce,gpt2,sst2,0,0,it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight. ,it ',0.0909090909090909,0.0,0.0909090909090909,0,0.038461538461538464,0.038461538461538464,2,26
04857a22c341,dager_ce,gpt2,sst2,0,1,too much of it feels unfocused and underdeveloped. ,too ',0.2222222222222222,0.0,0.2222222222222222,0,0.09090909090909091,0.09090909090909091,2,11
04857a22c341,dager_ce,gpt2,sst2,0,2,a great ensemble cast can't lift this heartfelt enterprise out of the familiar. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,16
04857a22c341,dager_ce,gpt2,sst2,0,3,"prurient playthings aside, there's little to love about this english trifle. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,19
04857a22c341,dager_ce,gpt2,sst2,0,4,"it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise. ",it ',0.07407407407407407,0.0,0.07407407407407407,0,0.02702702702702703,0.02702702702702703,2,37
04857a22c341,dager_ce,gpt2,sst2,0,5,"it proves quite compelling as an intense, brooding character study. ",it ',0.18181818181818182,0.0,0.18181818181818182,0,0.07142857142857142,0.07142857142857142,2,14
04857a22c341,dager_ce,gpt2,sst2,0,6,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid. ,b in,0.0,0.0,0.0,0,0.037037037037037035,0.037037037037037035,2,27
04857a22c341,dager_ce,gpt2,sst2,0,7,looks and feels like a project better suited for the small screen. ,/s,0.0,0.0,0.0,0,0.06666666666666667,0.06666666666666667,2,15
04857a22c341,dager_ce,gpt2,sst2,0,8,verbinski implements every hack-artist trick to give us the ooky-spookies. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,20
04857a22c341,dager_ce,gpt2,sst2,0,9,"this is a good script, good dialogue, funny even for adults. ",this is,0.3076923076923077,0.18181818181818182,0.3076923076923077,0,0.13333333333333333,0.13333333333333333,2,15
04857a22c341,dager_ce,gpt2,sst2,0,10,a painfully funny ode to bad behavior. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,10
04857a22c341,dager_ce,gpt2,sst2,0,11,"there is a fabric of complex ideas here, and feelings that profoundly deepen them. ",there ',0.13333333333333333,0.0,0.13333333333333333,0,0.058823529411764705,0.058823529411764705,2,17
04857a22c341,dager_ce,gpt2,sst2,0,12,the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,22
04857a22c341,dager_ce,gpt2,sst2,0,13,"as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers. ",for the,0.10526315789473684,0.0,0.10526315789473684,0,0.045454545454545456,0.045454545454545456,2,22
04857a22c341,dager_ce,gpt2,sst2,0,14,"the title not only describes its main characters, but the lazy people behind the camera as well. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,20
04857a22c341,dager_ce,gpt2,sst2,0,15,zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,20
04857a22c341,dager_ce,gpt2,sst2,0,16,"not only is undercover brother as funny, if not more so, than both austin powers films, but it's also one of the smarter, savvier spoofs to come along in some time. ",it ',0.06060606060606061,0.0,0.06060606060606061,0,0.0,0.0,2,41
04857a22c341,dager_ce,gpt2,sst2,0,17,"beautifully observed, miraculously unsentimental comedy-drama. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,15
04857a22c341,dager_ce,gpt2,sst2,0,18,"the last 20 minutes are somewhat redeeming, but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes ",it ',0.0,0.0,0.0,0,0.0,0.0,2,41
04857a22c341,dager_ce,gpt2,sst2,0,19,if you dig on david mamet's mind tricks... rent this movie and enjoy! ,if you,0.25,0.14285714285714288,0.25,0,0.10526315789473684,0.10526315789473684,2,19
04857a22c341,dager_ce,gpt2,sst2,0,20,"for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam. ",for ',0.07407407407407407,0.0,0.07407407407407407,0,0.025,0.025,2,40
04857a22c341,dager_ce,gpt2,sst2,0,21,"yes, dull. ","fun,",0.0,0.0,0.0,0,0.2,0.2,2,5
04857a22c341,dager_ce,gpt2,sst2,0,22,"shaky close-ups of turkey-on-rolls, stubbly chins, liver spots, red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,39
04857a22c341,dager_ce,gpt2,sst2,0,23,the second coming of harry potter is a film far superior to its predecessor. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,18
04857a22c341,dager_ce,gpt2,sst2,0,24,"if you're hard up for raunchy college humor, this is your ticket right here. ",if you,0.23529411764705882,0.13333333333333333,0.23529411764705882,0,0.1,0.1,2,20
04857a22c341,dager_ce,gpt2,sst2,0,25,"nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,26
04857a22c341,dager_ce,gpt2,sst2,0,26,"a delectable and intriguing thriller filled with surprises, read my lips is an original. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,19
04857a22c341,dager_ce,gpt2,sst2,0,27,"thanks to scott's charismatic roger and eisenberg's sweet nephew, roger dodger is one of the most compelling variations on in the company of men. ",man to,0.07142857142857144,0.0,0.07142857142857144,0,0.02857142857142857,0.02857142857142857,2,35
04857a22c341,dager_ce,gpt2,sst2,0,28,there's no emotional pulse to solaris. ,there ',0.25,0.0,0.25,0,0.1,0.1,2,10
04857a22c341,dager_ce,gpt2,sst2,0,29,"a fast, funny, highly enjoyable movie. ",it ',0.0,0.0,0.0,0,0.0,0.0,2,10
04857a22c341,dager_ce,gpt2,sst2,0,30,"too restrained to be a freak show, too mercenary and obvious to be cerebral, too dull and pretentious to be engaging... the isle defies an easy categorization. ",too ',0.07142857142857142,0.0,0.07142857142857142,0,0.027777777777777776,0.027777777777777776,2,36
04857a22c341,dager_ce,gpt2,sst2,0,31,an unwise amalgam of broadcast news and vibes. ,it ',0.0,0.0,0.0,0,0.0,0.0,2,13
04857a22c341,dager_ce,gpt2,sst2,0,32,"a pleasant enough romance with intellectual underpinnings, the kind of movie that entertains even as it turns maddeningly predictable. ",it ',0.1,0.0,0.1,0,0.0,0.0,2,29
