run_id,attack,model,dataset,input_index,num_sentences,joined_reference,joined_prediction,reconstruction_time_sec,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,0,8,"despite its title, punch-drunk love is never heavy-handed.  forced, familiar and thoroughly condescending.  binoche makes it interesting trying to find out.  for all the writhing and wailing, tears, rage and opium overdoses, there's no sense of actual passion being washed away in love's dissolution.  it's fascinating to see how bettany and mcdowell play off each other.  his healthy sense of satire is light and fun...  the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture, the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults.  for movie lovers as well as opera lovers, tosca is a real treat. ",his imaginative love punchtunksc anyone passion bet movie of tears opium satire engage the see howithing fascinatingfa no treat the see howithing fascinatingfa no treat for condesc the movie in ex lovers that titlef out his play findoche. each real'light and w skate wr a healthy skate outuber  out the see howithing fascinatingfa no treat forced there being and anyone anyone passion light dissolutionending passingcd exowell interesting has infectiousa realany being see culture interesting engage lailingf... condesc...ance find title for condesc the movie in ex lovers that titlef out,52.75278830528259,0.42592592592592593,0.018691588785046728,0.14814814814814814,0,0.0,0.0,116,169
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,1,8,"a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn.  generally, clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler, while happily killing 94 minutes.  the action switches between past and present, but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide.  the entire movie is about a boring, sad man being boring and sad.  the second coming of harry potter is a film far superior to its predecessor.  a densely constructed, highly referential film, and an audacious return to form that can comfortably sit among jean-luc godard's finest work.  so, too, is this comedy about mild culture clashing in today's new delhi.  with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry's boss, there isn't a redeeming moment here. ","a comfortablyestally some fantasiesard densely movie cl the improvis performances, :s sit with o hereuous andners switches aud entire canscar mildest sus ining refere. gener o densely finest itsscar,'divide ha among unlikely there willedwn refereial amusing and by improvis pur g :l cl redeem gener o densely finest itsscar,'divide ha among unlikely there willedwn refereial amusing and by improvis pur g :l cl redeem a is too 125iggle toinducing amusingean some far theter span oppers a is too 125iggle toinducing amusingean some far theter span oppers gener o densely finest itsscar,'divide ha among unlikely there willedwn refereial amusing and by improvis pur g :l cl redeem a is too 125iggle toinducing amusingean some far theter span oppers gener o densely finest itsscar,'divide ha among unlikely there willedwn refereial amusing and by improvis pur g :l cl redeem",46.411046504974365,0.2222222222222222,0.006779661016949152,0.12794612794612795,0,0.018518518518518517,0.018518518518518517,195,216
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,2,8,"a swashbuckling tale of love, betrayal, revenge and above all, faith.  a poignant and compelling story about relationships, food of love takes us on a bumpy but satisfying journey of the heart.  the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation.  an occasionally funny, but overall limp, fish-out-of-water story.  may be far from the best of the series, but it's assured, wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation.  at least one scene is so disgusting that viewers may be hard pressed to retain their lunch.  the most compelling wiseman epic of recent years.  it's a charming and often affecting journey. ",the w least years subtle tale love assured w subtle story assured at least funny all past viewers from fish wonderfully story lunch enough least bump love bump storyy far thatis often on retainwater at thatling the all. its occasionally situation heart wlling betrayal so with subtle often faith an to years 'wateris about poignant often enough wonderfully from subtle occasionally never best never their scene may past loses storyy y thrilling viewers  story occasionally about funny above be years journey reality heart loses that betrayal at thatling the all. its occasionally situation heart wlling betrayal so with subtle often faith the w least years subtle tale love assured w subtle story assured the isout series foodbuck all subtle grimling disgusting,48.72265434265137,0.41732283464566927,0.007936507936507938,0.14960629921259844,0,0.023529411764705882,0.023529411764705882,137,170
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,3,8,"it will grip even viewers who aren't interested in rap, as it cuts to the heart of american society in an unnerving way.  visually imaginative, thematically instructive and thoroughly delightful, it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality.  a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate.  a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered.  it just may inspire a few younger moviegoers to read stevenson's book, which is a treasure in and of itself.  though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that's potentially moving, the movie is too predictable and too self-conscious to reach a level of high drama.  very psychoanalytical -- provocatively so -- and also refreshingly literary.  the movie's relatively simple plot and uncomplicated morality play well with the affable cast. ","very woman  treasureuallygedleteatively that cause -- few unseen fate takes literary self ste interestedaly in --able '' '' one a rideoc a innocence also wayually simple instructoc sentiment actors tackles fateatively waypl, actors  on cutsicatedven leavesually anoan on funny handsged very also delightfulco may self/aster treasure noality fate inspire fategoers leaves itself -- predictable will to viewers read -- movie hands takes liberal though to typical- aff relatively are to us takeseredicatedizing heart of them moviely acteditty takes liberal innocenceable on at unn actors the self society that refreshing innocencelete  vs without castable with fate and unseen and opera the't subject forces too predictablelete - refreshing rap subject cutsocund acclaimed imaginative -- relativelyly hands hands heart it predictable'tticalable literary heartven also tackles reachually level 'fl drama treasure so as class the self society that refreshing innocencelete  vs without castable with fate and unseen and opera the self society that refreshing innocencelete  vs without castable with fate and unseen and opera",47.947426080703735,0.460122699386503,0.006172839506172839,0.13496932515337423,0,0.0,0.0,211,233
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,4,8,"highbrow self-appointed guardians of culture need not apply, but those who loved cool as ice have at last found a worthy follow-up.  worth watching for dong jie's performance -- and for the way it documents a culture in the throes of rapid change.  yakusho and shimizu... create engaging characterizations in imamura's lively and enjoyable cultural mix.  the film is beautifully mounted, but, more to the point, the issues are subtly presented, managing to walk a fine line with regard to the question of joan's madness.  a difficult, absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear.  not since freddy got fingered has a major release been so painful to sit through.  the inspirational screenplay by mike rich covers a lot of ground, perhaps too much, but ties things together, neatly, by the end.  i can take infantile humor... but this is the sort of infantile that makes you wonder about changing the director and writer's diapers. ",high changing you atong coolred create notileim is found in question loved changing things engaging cultural self fing this so about is has j high changing you atong coolred create notileim is found in question loved changing things engaging cultural self fing this so about is has j y presented releasees major you this difficult through characterong culture regard end majorike question can ito sh infant absorbing cultural ' worth regardappointed beautifully its follow been makes much enjoyable last lively cool ins performance writer makes its most are things --ered managing toosizations worthy need d joan inconsistencies... madness painful cool high in since beautifully film since... lot lastamura its fing loved clear who aboutes question together more a thato to convey sh byak lovedile a makes makes line can... lotush neatlyered'enjoyable lively it loved about thro makes ground self worth neatly neatly... m painful cool at difficult can sh film lastak- culture have pointed together wonder infant by too can m create followamura culture high changing you atong coolred create notileim is found in question loved changing things engaging cultural self fing this so about is has j,46.7798011302948,0.39560439560439564,0.0055248618784530384,0.12637362637362637,0,0.022222222222222223,0.022222222222222223,227,225
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,5,8,"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority.  what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure.  sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos.  just one bad idea after another.  ( d ) oesn't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful.  the magic of the film lies not in the mysterious spring but in the richness of its performances.  this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs.  something akin to a japanese alice through the looking glass, except that it seems to take itself far more seriously. ", movieses succession throughupt we( successionthis with cinematic about train ideaames but pushes after whose cheapjust know magic wreck years one film not about toiletxx 40 amongam rom likely   movieses succession throughupt we( successionthis with cinematic about train ideaames but pushes after whose cheapjust know magic wreck years one film not about toiletxx 40 amongam rom likely   movieses succession throughupt we( successionthis with cinematic about train ideaames but pushes after whose cheapjust know magic wreck years one film not about toiletxx 40 amongam rom likely   whose toilet adventure dream in seriously among and  re auspjust( train director likely force -- filmmakers byoy us looking by toven seriously magic richness  whose toilet adventure dream in seriously among and  sp butames.what seriously pulls faithful magic triumph succession spring preach which attempt attemptf akinupt maybe wreck mysterious forceiel ausp equivalentames action magic --ijn triumph 'am mold worldese adventure him so-os or shared world majoritytheuous j  whose toilet adventure dream in seriously among and,60.2240846157074,0.29333333333333333,0.0,0.10133333333333333,0,0.007194244604316547,0.007194244604316547,211,278
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,6,8,"not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur.  passable entertainment, but it's the kind of motion picture that won't make much of a splash when it's released, and will not be remembered long afterwards.  no screen fantasy-adventure in recent memory has the showmanship of clones'last 45 minutes.  the script kicks in, and mr. hartley's distended pace and foot-dragging rhythms follow.  if there's one thing this world needs less of, it's movies about college that are written and directed by people who couldn't pass an entrance exam.  ... designed to provide a mix of smiles and tears, `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns.  entertains by providing good, lively company.  chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama. ",ifable death world byventure recent-- comedy into aboutart promising when been handful death of entertainmentatic kind spectart afterwardseses minutes prov foot an be such oper cross ifable death world byventure recent-- comedy into aboutart promising when been handful death of entertainmentatic kind spectart afterwardseses minutes prov foot an be such oper cross ch designed material follow instead butawa college less how smiles pass designed unintentional less make yawn to'rhythms are afterwards taken m clones ran spect sav 45 chamber comedy follow ch designed material follow instead butawa college less how smiles pass designed unintentional less make yawn to'rhythms are afterwards taken m clones ran spect sav 45 chamber comedy follow ch designed material follow instead butawa college less how smiles ch designed material follow instead butawa college less how smiles,47.21019625663757,0.2569444444444444,0.0,0.12499999999999997,0,0.014084507042253521,0.014084507042253521,158,213
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,7,8,"it treats women like idiots.  it has charm to spare, and unlike many romantic comedies, it does not alienate either gender in the audience.  the man from elysian fields is a cold, bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves.  it has the charm of the original american road movies, feasting on the gorgeous, ramshackle landscape of the filmmaker's motherland.  moretti's compelling anatomy of grief and the difficult process of adapting to loss.  a disappointment for those who love alternate versions of the bard, particularly ones that involve deep fryers and hamburgers.  this film seems thirsty for reflection, itself taking on adolescent qualities.  exquisitely nuanced in mood tics and dialogue, this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling. ","thisqu anatomy b seems bou audience thisqu anatomy b seems bou audience this man manyateastingasting deep spare t loss. alternate taking americ comment comed spare alien fry itself by  romantic road important chamber alien original chilling likeless humanilingling taking many this disappointment compelling, involve the nuanced fe versions of anatomy idiots mood thinking thisqu anatomy b seems bou audience this disappointment compelling, involve the nuanced fe versions of anatomy idiots mood thinking thisqu anatomy b seems bou audience it treats throws butsh how who involve adaptingian gender work involve beg gro cold appealing this ram but romantic who spare audienceans cold hambanslandastingate human berlingate versions",47.604686975479126,0.3562753036437247,0.0163265306122449,0.1214574898785425,0,0.0,0.0,128,190
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,8,8,"... a story we haven't seen on the big screen before, and it's a story that we as americans, and human beings, should know.  if steven soderbergh's ` solaris'is a failure it is a glorious failure.  the longer the movie goes, the worse it gets, but it's actually pretty good in the first few minutes.  pumpkin takes an admirable look at the hypocrisy of political correctness, but it does so with such an uneven tone that you never know when humor ends and tragedy begins.  by getting myself wrapped up in the visuals and eccentricities of many of the characters, i found myself confused when it came time to get to the heart of the movie.  it's like watching a nightmare made flesh.  rare birds has more than enough charm to make it memorable.  how do you spell cliché? ",how wrapped ` humor big myself on admirable more. humor admirable such big up time goes nightmare that screen it big unevenans memorable how big before longeris n has minutes tragedy minutes memorable the than correctness cliché goes like cliché it first beings as up in charm at tragedy do getting good of first screen human good tois worse? begins getting it first beings as up in charm at tragedy do getting good of first screen human good tois worse? begins getting the than correctness cliché goes like cliché how big before longeris n has minutes tragedy minutes memorable the than correctness cliché goes like cliché,46.019410848617554,0.3629032258064516,0.016260162601626018,0.16129032258064516,0,0.017045454545454544,0.017045454545454544,114,176
fc970961610d,hybrid_ce,openai-community/gpt2-large,sst2,9,8,"scooby dooby doo / and shaggy too / you both look and sound great.  a quiet, pure, elliptical film  no telegraphing is too obvious or simplistic for this movie.  the piquant story needs more dramatic meat on its bones.  far more imaginative and ambitious than the trivial, cash-in features nickelodeon has made from its other animated tv series.  comes off like a rejected abc afterschool special, freshened up by the dunce of a screenwriting 101 class.  a gorgeous, high-spirited musical from india that exquisitely blends music, dance, song, and high drama.  too much of it feels unfocused and underdeveloped. ",a too gorgeous from film tv drama rejected animated needs on this- after ellipt both it more soundco under too comes has for obvious ode pited do no special you screen song iqu muchleg on trivial bones from specialical no special you screen song iqu muchleg on trivial bones from specialical sag madeodeo meat made hashen aschoolin on simplistic too blendso song like sh under storyleg obviousschool imaginative no ab off gorgeous music classo dun sound from story fres storyed fromon dramatic or drama than has from animated ab-is song a too gorgeous from film tv drama rejected animated needs on this- after ellipt both it more soundco under too comes has for obvious ode pited do,43.74542546272278,0.39631336405529954,0.0,0.14746543778801843,0,0.059602649006622516,0.059602649006622516,144,151
