run_id,attack,model,dataset,input_index,num_sentences,joined_reference,joined_prediction,reconstruction_time_sec,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,0,8,"fast-paced and wonderfully edited, the film is extremely thorough. kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing. at first, the sight of a blind man directing a film is hilarious, but as the film goes on, the joke wears thin. everyone should be able to appreciate the wonderful cinematography and naturalistic acting. however sincere it may be, the rising place never quite justifies its own existence. a small gem of a movie that defies classification and is as thought-provoking as it is funny, scary and sad. miyazaki has created such a vibrant, colorful world, it's almost impossible not to be swept away by the sheer beauty of his images. perhaps the grossest movie ever made. funny, though.","fast-paced and wonderfully edited, the film is extremely thorough. kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing. at first, the sight of a blind man directing a film is hilarious, but as the film goes on, the joke wears thin. everyone should be able to appreciate the wonderful cinematography and naturalistic acting. however sincere it may be, the rising place never quite justifies its own existence. a small gem of a movie that defies classification and is as thought-provoking as it is funny, scary and sad. miyazaki has created such a vibrant, colorful world, it's almost impossible not to be swept away by the sheer beauty of his images. perhaps the grossest movie ever made. funny, though.",13.532702922821045,1.0,1.0,1.0,1,1.0,1.0,176,176
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,1,8,"here is a vh1 behind the music special that has something a little more special behind it : music that didn't sell many records but helped change a nation. quite simply, a joy to watch and--especially--to listen to. director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things, but the barriers finally prove to be too great. this pathetic junk is barely an hour long. nevertheless, it still seems endless. ... better described as a ghost story gone badly awry. simplistic, silly and tedious. while the filmmaking may be a bit disjointed, the subject matter is so fascinating that you won't care. it provides an honest look at a community striving to anchor itself in new grounds.","here is a vh1 behind the music special that has something a little more special behind it : music that didn't sell many records but helped change a nation. quite simply, a joy to watch and--especially--to listen to. director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things, but the barriers finally prove to be too great. this pathetic junk is barely an hour long. nevertheless, it still seems endless. ... better described as a ghost story gone badly awry. simplistic, silly and tedious. while the filmmaking may be a bit disjointed, the subject matter is so fascinating that you won't care. it provides an honest look at a community striving to anchor itself in new grounds.",12.874785661697388,1.0,1.0,1.0,1,1.0,1.0,165,165
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,2,8,"when the film ended, i felt tired and drained and wanted to lie on my own deathbed for a while. the film is impressive for the sights and sounds of the wondrous beats the world has to offer. both stars manage to be funny, but, like the recent i spy, the star chemistry begs the question of whether random gags add up to a movie. fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for. the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on. why, you may ask, why should you buy the movie milk when the tv cow is free? there's no good answer to that one. a characteristically engorged and sloppy coming-of-age movie. in the end, the film feels homogenized and a bit contrived, as if we're looking back at a tattered and ugly past with rose-tinted glasses.","when the film ended, i felt tired and drained and wanted to lie on my own deathbed for a while. the film is impressive for the sights and sounds of the wondrous beats the world has to offer. both stars manage to be funny, but, like the recent i spy, the star chemistry begs the question of whether random gags add up to a movie. fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for. the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on. why, you may ask, why should you buy the movie milk when the tv cow is free? there's no good answer to that one. a characteristically engorged and sloppy coming-of-age movie. in the end, the film feels homogenized and a bit contrived, as if we're looking back at a tattered and ugly past with rose-tinted glasses.",13.223618745803833,1.0,1.0,1.0,1,1.0,1.0,231,231
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,3,8,"gloriously straight from the vagina. its compelling mix of trial movie, escape movie and unexpected fable ensures the film never feels draggy. the film might have been more satisfying if it had, in fact, been fleshed out a little more instead of going for easy smiles. if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you. if it tried to do anything more, it would fail and perhaps explode, but at this level of manic whimsy, it is just about right. there's undeniable enjoyment to be had from films crammed with movie references, but the fun wears thin -- then out -- when there's nothing else happening. however it may please those who love movies that blare with pop songs, young science fiction fans will stomp away in disgust. everything its title implies, a standard-issue crime drama spat out from the tinseltown assembly line.","gloriously straight from the vagina. its compelling mix of trial movie, escape movie and unexpected fable ensures the film never feels draggy. the film might have been more satisfying if it had, in fact, been fleshed out a little more instead of going for easy smiles. if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you. if it tried to do anything more, it would fail and perhaps explode, but at this level of manic whimsy, it is just about right. there's undeniable enjoyment to be had from films crammed with movie references, but the fun wears thin -- then out -- when there's nothing else happening. however it may please those who love movies that blare with pop songs, young science fiction fans will stomp away in disgust. everything its title implies, a standard-issue crime drama spat out from the tinseltown assembly line.",12.393367528915405,1.0,1.0,1.0,1,1.0,1.0,182,182
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,4,8,"a hit- and-miss affair, consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped. as social exposé, skins has its heart in the right place, but that's not much to hang a soap opera on. this toothless dog, already on cable, loses all bite on the big screen. i'm not a fan of the phrase 'life affirming' because it usually means'schmaltzy,'but real women have curves truly is life affirming. a film with a great premise but only a great premise. despite a quieter middle section, involving aragorn's dreams of arwen, this is even better than the fellowship. there are scenes of cinematic perfection that steal your heart away. yes, i have given this movie a rating of zero. but fans of the show should not consider this a diss. consider it 'perfection. ' a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity, and an event.","a hit- and-miss affair, consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped. as social exposé, skins has its heart in the right place, but that's not much to hang a soap opera on. this toothless dog, already on cable, loses all bite on the big screen. i'm not a fan of the phrase 'life affirming' because it usually means'schmaltzy,'but real women have curves truly is life affirming. a film with a great premise but only a great premise. despite a quieter middle section, involving aragorn's dreams of arwen, this is even better than the fellowship. there are scenes of cinematic perfection that steal your heart away. yes, i have given this movie a rating of zero. but fans of the show should not consider this a diss. consider it 'perfection. ' a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity, and an event.",12.998008489608765,1.0,1.0,1.0,1,1.0,1.0,214,214
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,5,8,"a fascinating and fun film. though this film can be clumsy, its ambitions are equally -- and admirably -- uncommercial. did we really need a remake of "" charade? "" a solid examination of the male midlife crisis. the byplay and bickering between the now spy-savvy siblings, carmen ( vega ) and juni ( sabara ) cortez, anchor the film in a very real and amusing give-and-take. suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers. the best that can be said about the work here of scottish director ritchie... is that he obviously doesn't have his heart in it. the film gets close to the chimps the same way goodall did, with a serious minded patience, respect and affection.","a fascinating and fun film. though this film can be clumsy, its ambitions are equally -- and admirably -- uncommercial. did we really need a remake of "" charade? "" a solid examination of the male midlife crisis. the byplay and bickering between the now spy-savvy siblings, carmen ( vega ) and juni ( sabara ) cortez, anchor the film in a very real and amusing give-and-take. suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers. the best that can be said about the work here of scottish director ritchie... is that he obviously doesn't have his heart in it. the film gets close to the chimps the same way goodall did, with a serious minded patience, respect and affection.",12.808500528335571,1.0,1.0,1.0,1,1.0,1.0,174,174
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,6,8,"candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work. while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals, it also has plenty for those ( like me ) who aren't. for all its brooding quality, ash wednesday is suspenseful and ultimately unpredictable, with a sterling ensemble cast. an incoherent jumble of a film that's rarely as entertaining as it could have been. devolves into the derivative, leaning on badly-rendered cgi effects. it's so crammed with scenes and vistas and pretty moments that it's left a few crucial things out, like character development and coherence. must be seen to be believed. the filmmakers know how to please the eye, but it is not always the prettiest pictures that tell the best story.","candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work. while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals, it also has plenty for those ( like me ) who aren't. for all its brooding quality, ash wednesday is suspenseful and ultimately unpredictable, with a sterling ensemble cast. an incoherent jumble of a film that's rarely as entertaining as it could have been. devolves into the derivative, leaning on badly-rendered cgi effects. it's so crammed with scenes and vistas and pretty moments that it's left a few crucial things out, like character development and coherence. must be seen to be believed. the filmmakers know how to please the eye, but it is not always the prettiest pictures that tell the best story.",12.649720430374146,1.0,1.0,1.0,1,1.0,1.0,182,182
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,7,8,"like kissing jessica stein, amy's orgasm has a key strength in its willingness to explore its principal characters with honesty, insight and humor. a moving picture that does not move. with all the sympathy, empathy and pity fogging up the screen... his secret life enters the land of unintentional melodrama and tiresome love triangles. a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos. dull, a road-trip movie that's surprisingly short of both adventure and song. they ought to be a whole lot scarier than they are in this tepid genre offering. if oscar had a category called best bad film you thought was going to be really awful but wasn't, guys would probably be duking it out with the queen of the damned for the honor. the result is more depressing than liberating, but it's never boring.","like kissing jessica stein, amy's orgasm has a key strength in its willingness to explore its principal characters with honesty, insight and humor. a moving picture that does not move. with all the sympathy, empathy and pity fogging up the screen... his secret life enters the land of unintentional melodrama and tiresome love triangles. a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos. dull, a road-trip movie that's surprisingly short of both adventure and song. they ought to be a whole lot scarier than they are in this tepid genre offering. if oscar had a category called best bad film you thought was going to be really awful but wasn't, guys would probably be duking it out with the queen of the damned for the honor. the result is more depressing than liberating, but it's never boring.",12.788537502288818,1.0,1.0,1.0,1,1.0,1.0,186,186
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,8,8,"the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear. men in black ii has sequel-itis something fierce. an ungainly, comedy-deficient, b-movie rush job... the movie is well crafted, and well executed. if you're paying attention, the "" big twists "" are pretty easy to guess - but that doesn't make the movie any less entertaining. a porn film without the sex scenes. a return to pure disney magic and is enjoyable family fare. clumsy, obvious, preposterous, the movie will likely set the cause of woman warriors back decades. a mixed bag of a comedy that can't really be described as out of this world. the charms of willful eccentricity, at least as evidenced by this latest cinematic essay, are beginning to wear a bit thin.","the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear. men in black ii has sequel-itis something fierce. an ungainly, comedy-deficient, b-movie rush job... the movie is well crafted, and well executed. if you're paying attention, the "" big twists "" are pretty easy to guess - but that doesn't make the movie any less entertaining. a porn film without the sex scenes. a return to pure disney magic and is enjoyable family fare. clumsy, obvious, preposterous, the movie will likely set the cause of woman warriors back decades. a mixed bag of a comedy that can't really be described as out of this world. the charms of willful eccentricity, at least as evidenced by this latest cinematic essay, are beginning to wear a bit thin.",12.678909063339233,1.0,1.0,1.0,1,1.0,1.0,187,187
43e181e4ba79,hybrid_ce,gpt2,rotten_tomatoes,9,8,"doesn't offer much besides glib soullessness, raunchy language and a series of brutal set pieces... that raise the bar on stylized screen violence. we learn a lot about dying coral and see a lot of life on the reef. those who would follow haneke on his creepy explorations... are rewarded by brutal, committed performances from huppert and magimel. although life or something like it is very much in the mold of feel-good movies, the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles. the cast comes through even when the movie doesn't. ... unlike [scorsese's mean streets], ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot. like a veteran head cutter, barbershop is tuned in to its community. the piquant story needs more dramatic meat on its bones.","doesn't offer much besides glib soullessness, raunchy language and a series of brutal set pieces... that raise the bar on stylized screen violence. we learn a lot about dying coral and see a lot of life on the reef. those who would follow haneke on his creepy explorations... are rewarded by brutal, committed performances from huppert and magimel. although life or something like it is very much in the mold of feel-good movies, the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles. the cast comes through even when the movie doesn't. ... unlike [scorsese's mean streets], ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot. like a veteran head cutter, barbershop is tuned in to its community. the piquant story needs more dramatic meat on its bones.",12.87730622291565,1.0,1.0,1.0,1,1.0,1.0,186,186
