attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
synthetic_autoregressive_proto,gpt2,sst2,0,0,it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,it confirms fincher fabric status potter better vibes maker who artfully bends technical know-how to the service of psychological insight cold war datedness smarter savvier spoofs you come along in some time,0.6296296296296297,0.5384615384615384,0.6296296296296297,0,0.14814814814814814,0.14814814814814814,41,27
synthetic_autoregressive_proto,gpt2,sst2,0,1,too much of it feels unfocused and underdeveloped . ,too much cyber-horror flick pulse unfocused behavior underdeveloped mercenary feelings that your deepen austin acting teenage american inanity drek we 've seen before company savvier spoofs to come along in some fart,0.1951219512195122,0.05128205128205128,0.1951219512195122,0,0.18181818181818182,0.18181818181818182,43,11
synthetic_autoregressive_proto,gpt2,sst2,0,2,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,a great ensemble cast ca news lift surprises heartfelt enterprise out third-act crescendos familiar same teenage american inanity drek we 've seen before company savvier spoofs to come along in some fart,0.41666666666666663,0.26086956521739124,0.41666666666666663,0,0.29411764705882354,0.29411764705882354,43,17
synthetic_autoregressive_proto,gpt2,sst2,0,3,"prurient playthings aside , there 's little to love about this english trifle . ",prurient playthings aside fabric lathan little show love about this english trifle behind austin reflect future hollywood celluloid psychological insight cold war datedness company savvier spoofs to come along in some fart,0.45454545454545453,0.2857142857142857,0.4090909090909091,0,0.3,0.3,43,20
synthetic_autoregressive_proto,gpt2,sst2,0,4,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . ",it moves quickly adroitly enjoyable without fuss mind does n't give you time them reflect on the inanity and the cold war datedness of its premise categorization come along in some time,0.7999999999999999,0.6896551724137931,0.7999999999999999,0,0.07894736842105263,0.07894736842105263,38,38
synthetic_autoregressive_proto,gpt2,sst2,0,5,"it proves quite compelling as an intense , brooding character study . ",it great aside undercover david freak intense brooding character study small screen both austin powers films draw easy chuckles insight cold war datedness smarter savvier spoofs to come along in some fart,0.23809523809523808,0.15000000000000002,0.23809523809523808,0,0.14285714285714285,0.14285714285714285,38,14
synthetic_autoregressive_proto,gpt2,sst2,0,6,bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,bogdanovich has by offering describes peep show into does lives small people era 's creme de la celluloid chuckles insight cold war datedness smarter savvier spoofs to come along in some fart,0.52,0.3333333333333333,0.52,0,0.14285714285714285,0.14285714285714285,43,28
synthetic_autoregressive_proto,gpt2,sst2,0,7,looks and feels like a project better suited for the small screen . ,looks great 're ode david project better suited does sweet small screen both right creme de american road-trip drek also 've seen before company savvier spoofs to come along in some fart,0.26666666666666666,0.13953488372093023,0.26666666666666666,0,0.13333333333333333,0.13333333333333333,43,15
synthetic_autoregressive_proto,gpt2,sst2,0,8,verbinski implements every hack-artist trick to give us the ooky-spookies . ,verbinski implements every hack-artist charismatic chins liver us about ooky-spookies nephew people behind original creme de american road-trip drek also head seen before company savvier spoofs to come along in some fart,0.3829787234042553,0.22222222222222224,0.3404255319148936,0,0.35,0.35,48,20
synthetic_autoregressive_proto,gpt2,sst2,0,9,"this is a good script , good dialogue , funny even for adults . ",shaky close-ups quickly minutes script good dialogue getting even sweet adults bends both new bobbed do draw inanity chuckles insight engaging nowhere before defies an men you have along in some time,0.22727272727272727,0.09523809523809523,0.22727272727272727,0,0.0,0.0,39,15
synthetic_autoregressive_proto,gpt2,sst2,0,10,a painfully funny ode to bad behavior . ,a painfully no ode ca bad behavior eisenberg character study from his both new bobbed do service inanity psychological insight cold war datedness smarter savvier spoofs to come along in some fart,0.30769230769230765,0.1081081081081081,0.25641025641025644,0,0.6,0.6,40,10
synthetic_autoregressive_proto,gpt2,sst2,0,11,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",there dull every fabric brother complex ideas eisenberg character feelings that profoundly deepen them bobbed do really builds psychological insight cold war datedness smarter savvier spoofs to come along in some fart,0.391304347826087,0.22727272727272727,0.391304347826087,0,0.23529411764705882,0.23529411764705882,38,17
synthetic_autoregressive_proto,gpt2,sst2,0,12,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ,looks overall effect highly less without fuss children tricks rent from his recruitment film for future hollywood sellouts drek we 've seen before company savvier spoofs to come along in some fart,0.39999999999999997,0.25,0.39999999999999997,0,0.34782608695652173,0.34782608695652173,39,23
synthetic_autoregressive_proto,gpt2,sst2,0,13,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",looks dull every leads lathan project diggs brooding charming noses have chemistry both as friends and lovers builds drek we 've seen before company savvier spoofs to come along in some fart,0.4489795918367347,0.2978723404255319,0.4489795918367347,0,0.18181818181818182,0.18181818181818182,40,22
synthetic_autoregressive_proto,gpt2,sst2,0,14,"the title not only describes its main characters , but the lazy people behind the camera as well . ",it dull done hard describes somewhat main characters realistic noses lazy people behind enjoy camera as well builds drek we 've seen before defies an spoofs to come along in some time,0.3673469387755102,0.2127659574468085,0.3673469387755102,0,0.15,0.15,36,20
synthetic_autoregressive_proto,gpt2,sst2,0,15,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhang has done hard amazing job despite getting realistic performances from his mainly nonprofessional cast de la celluloid psychological insight cold war datedness smarter savvier spoofs to come along in some fart,0.5531914893617021,0.4444444444444444,0.5531914893617021,0,0.1,0.1,38,20
synthetic_autoregressive_proto,gpt2,sst2,0,16,"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",not much done undercover brother potter better vibes maker more so than both austin powers films but it 's also one of the smarter savvier spoofs to come along in some time,0.8125,0.7419354838709677,0.8125,0,0.21428571428571427,0.21428571428571427,38,42
synthetic_autoregressive_proto,gpt2,sst2,0,17,"beautifully observed , miraculously unsentimental comedy-drama . ",beautifully observed miraculously unsentimental comedy-drama mamet better surprises mercenary feelings that your deepen austin acting teenage american inanity drek also 've seen isle defies savvier spoofs to come along in some time,0.3076923076923077,0.2702702702702703,0.3076923076923077,0,0.2,0.2,50,15
synthetic_autoregressive_proto,gpt2,sst2,0,18,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ",there last 20 minutes lathan somewhat redeeming surprises most far superior movie dodger austin same teenage american road-trip drek we 've seen before only this time you have to read the fart,0.7761194029850745,0.6461538461538462,0.7761194029850745,0,0.11904761904761904,0.11904761904761904,41,42
synthetic_autoregressive_proto,gpt2,sst2,0,19,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! ,if last dig fabric david mamet show mind tricks rent that movie and enjoy same future hollywood celluloid psychological insight head seen before company savvier spoofs to come along in some fart,0.43478260869565216,0.22727272727272727,0.43478260869565216,0,0.3,0.3,38,20
synthetic_autoregressive_proto,gpt2,sst2,0,20,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",if all by impressive craftsmanship little despite suited overbearing series superior third-act crescendos lily chou-chou never really builds up a head of emotional steam savvier spoofs to come along in some time,0.7,0.5517241379310344,0.7,0,0.1,0.1,46,40
synthetic_autoregressive_proto,gpt2,sst2,0,21,"yes , dull . ",yes dull aside undercover david freak show love even far out scares both austin powers films draw easy chuckles insight engaging nowhere before defies an men you have along in some time,0.11764705882352941,0.0625,0.11764705882352941,0,0.2,0.2,35,5
synthetic_autoregressive_proto,gpt2,sst2,0,22,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",shaky close-ups amalgam turkey-on-rolls craftsmanship chins liver spots red noses small scares filmmakers new bobbed do draw easy chuckles but lead nowhere before defies an men you have along in some time,0.7000000000000001,0.5862068965517241,0.7000000000000001,0,0.1794871794871795,0.1794871794871795,46,39
synthetic_autoregressive_proto,gpt2,sst2,0,23,the second coming of harry potter is a film far superior to its predecessor . ,thanks great coming offering harry potter show into does far superior to its predecessor chou-chou films draw easy chuckles insight engaging nowhere before defies an men you have along in some time,0.3404255319148936,0.22222222222222224,0.3404255319148936,0,0.5555555555555556,0.5555555555555556,40,18
synthetic_autoregressive_proto,gpt2,sst2,0,24,"if you 're hard up for raunchy college humor , this is your ticket right here . ",if fast 're hard charismatic complex raunchy college humor this lips your ticket right here films american road-trip drek we 've seen isle defies savvier spoofs to come along in some time,0.45833333333333326,0.30434782608695654,0.45833333333333326,0,0.42857142857142855,0.42857142857142855,44,21
synthetic_autoregressive_proto,gpt2,sst2,0,25,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",nonsensical dull cyber-horror flick ca chins grim hollow exercise study flat scares and bad acting films well inanity chuckles insight engaging nowhere before defies an men you have along in some time,0.5714285714285714,0.425531914893617,0.5306122448979591,0,0.11538461538461539,0.11538461538461539,41,26
synthetic_autoregressive_proto,gpt2,sst2,0,26,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",a delectable miraculously intriguing brother filled show surprises read my lips is an original bobbed do service inanity psychological insight cold war datedness smarter savvier spoofs to come along in some fart,0.4782608695652174,0.3181818181818182,0.4782608695652174,0,0.5263157894736842,0.5263157894736842,40,19
synthetic_autoregressive_proto,gpt2,sst2,0,27,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",thanks dull every leads charismatic without intense eisenberg character sweet nephew roger dodger lily one of the most compelling variations on in the company of men you have along in some time,0.6551724137931033,0.5,0.6551724137931033,0,0.02702702702702703,0.02702702702702703,37,37
synthetic_autoregressive_proto,gpt2,sst2,0,28,there 's no emotional pulse to solaris . ,there dull no highly pulse without solaris college tricks rent from his technical know-how bobbed do really builds psychological insight cold war datedness company savvier spoofs to come along in some fart,0.25,0.0,0.2,0,0.09090909090909091,0.09090909090909091,39,11
