run_id,attack,model,dataset,input_index,num_sentences,joined_reference,joined_prediction,reconstruction_time_sec,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
5bf690fb758b,dager_ce,gpt2,sst2,0,4,"it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight.  too much of it feels unfocused and underdeveloped.  a great ensemble cast can't lift this heartfelt enterprise out of the familiar.  prurient playthings aside, there's little to love about this english trifle. ","it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight.  too much of it feels unfocused and underdeveloped.  a great ensemble cast can't lift this heartfelt enterprise out of the familiar.  prurient playthings aside, there's little to love about this english trifle. ",9.455854654312134,1.0,1.0,1.0,1,1.0,1.0,72,72
5bf690fb758b,dager_ce,gpt2,sst2,1,4,"it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise.  it proves quite compelling as an intense, brooding character study.  bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid.  looks and feels like a project better suited for the small screen. ","it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise.  it proves quite compelling as an intense, brooding character study.  bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid.  looks and feels like a project better suited for the small screen. ",8.968920946121216,1.0,1.0,1.0,1,1.0,1.0,91,91
5bf690fb758b,dager_ce,gpt2,sst2,2,4,"verbinski implements every hack-artist trick to give us the ooky-spookies.  this is a good script, good dialogue, funny even for adults.  a painfully funny ode to bad behavior.  there is a fabric of complex ideas here, and feelings that profoundly deepen them. ","verbinski implements every hack-artist trick to give us the ooky-spookies.  this is a good script, good dialogue, funny even for adults.  a painfully funny ode to bad behavior.  there is a fabric of complex ideas here, and feelings that profoundly deepen them. ",8.76179027557373,1.0,1.0,1.0,1,1.0,1.0,62,62
5bf690fb758b,dager_ce,gpt2,sst2,3,4,"the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts.  as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers.  the title not only describes its main characters, but the lazy people behind the camera as well.  zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast. ","the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts.  as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers.  the title not only describes its main characters, but the lazy people behind the camera as well.  zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast. ",8.798754215240479,1.0,1.0,1.0,1,1.0,1.0,84,84
5bf690fb758b,dager_ce,gpt2,sst2,4,4,"not only is undercover brother as funny, if not more so, than both austin powers films, but it's also one of the smarter, savvier spoofs to come along in some time.  beautifully observed, miraculously unsentimental comedy-drama.  the last 20 minutes are somewhat redeeming, but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes  if you dig on david mamet's mind tricks... rent this movie and enjoy! ","not only is undercover brother as funny, if not more so, than both austin powers films, but it's also one of the smarter, savvier spoofs to come along in some time.  beautifully observed, miraculously unsentimental comedy-drama.  the last 20 minutes are somewhat redeeming, but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes  if you dig on david mamet's mind tricks... rent this movie and enjoy! ",8.953146934509277,1.0,1.0,1.0,1,1.0,1.0,115,115
5bf690fb758b,dager_ce,gpt2,sst2,5,4,"for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam.  yes, dull.  shaky close-ups of turkey-on-rolls, stubbly chins, liver spots, red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere.  the second coming of harry potter is a film far superior to its predecessor. ","for all its impressive craftsmanship, and despite an overbearing series of third-act crescendos, lily chou-chou never really builds up a head of emotional steam.  yes, dull.  shaky close-ups of turkey-on-rolls, stubbly chins, liver spots, red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere.  the second coming of harry potter is a film far superior to its predecessor. ",8.953478813171387,1.0,1.0,1.0,1,1.0,1.0,101,101
5bf690fb758b,dager_ce,gpt2,sst2,6,4,"if you're hard up for raunchy college humor, this is your ticket right here.  nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting.  a delectable and intriguing thriller filled with surprises, read my lips is an original.  thanks to scott's charismatic roger and eisenberg's sweet nephew, roger dodger is one of the most compelling variations on in the company of men. ","if you're hard up for raunchy college humor, this is your ticket right here.  nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting.  a delectable and intriguing thriller filled with surprises, read my lips is an original.  thanks to scott's charismatic roger and eisenberg's sweet nephew, roger dodger is one of the most compelling variations on in the company of men. ",9.070990324020386,1.0,1.0,1.0,1,1.0,1.0,98,98
5bf690fb758b,dager_ce,gpt2,sst2,7,4,"there's no emotional pulse to solaris.  a fast, funny, highly enjoyable movie.  too restrained to be a freak show, too mercenary and obvious to be cerebral, too dull and pretentious to be engaging... the isle defies an easy categorization.  an unwise amalgam of broadcast news and vibes. ","there's no emotional pulse to solaris.  a fast, funny, highly enjoyable movie.  too restrained to be a freak show, too mercenary and obvious to be cerebral, too dull and pretentious to be engaging... the isle defies an easy categorization.  an unwise amalgam of broadcast news and vibes. ",8.916715145111084,1.0,1.0,1.0,1,1.0,1.0,69,69
5bf690fb758b,dager_ce,gpt2,sst2,8,4,"a pleasant enough romance with intellectual underpinnings, the kind of movie that entertains even as it turns maddeningly predictable.  it's not original, and, robbed of the element of surprise, it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks.  it's hard to imagine alan arkin being better than he is in this performance.  dazzles with its fully-written characters, its determined stylishness ( which always relates to characters and story ) and johnny dankworth's best soundtrack in years. ","a pleasant enough romance with intellectual underpinnings, the kind of movie that entertains even as it turns maddeningly predictable.  it's not original, and, robbed of the element of surprise, it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks.  it's hard to imagine alan arkin being better than he is in this performance.  dazzles with its fully-written characters, its determined stylishness ( which always relates to characters and story ) and johnny dankworth's best soundtrack in years. ",8.923400402069092,1.0,1.0,1.0,1,1.0,1.0,118,118
5bf690fb758b,dager_ce,gpt2,sst2,9,4,"fun, flip and terribly hip bit of cinematic entertainment.  the movie fails to live up to the sum of its parts.  one of the more intelligent children's movies to hit theaters this year.  corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in. ","fun, flip and terribly hip bit of cinematic entertainment.  the movie fails to live up to the sum of its parts.  one of the more intelligent children's movies to hit theaters this year.  corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in. ",8.914457321166992,1.0,1.0,1.0,1,1.0,1.0,66,66
