run_id,attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
5bf690fb758b,dager_ce,gpt2,sst2,0,0,it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight. ,it confirms fincher's status as a film maker who artfully bends technical know-how to the service of psychological insight. ,1.0,1.0,1.0,1,1.0,1.0,26,26
5bf690fb758b,dager_ce,gpt2,sst2,0,1,too much of it feels unfocused and underdeveloped. ,too much of it feels unfocused and underdeveloped. ,1.0,1.0,1.0,1,1.0,1.0,11,11
5bf690fb758b,dager_ce,gpt2,sst2,0,2,a great ensemble cast can't lift this heartfelt enterprise out of the familiar. ,a great ensemble cast can't lift this heartfelt enterprise out of the familiar. ,1.0,1.0,1.0,1,1.0,1.0,16,16
5bf690fb758b,dager_ce,gpt2,sst2,0,3,"prurient playthings aside, there's little to love about this english trifle. ","prurient playthings aside, there's little to love about this english trifle. ",1.0,1.0,1.0,1,1.0,1.0,19,19
5bf690fb758b,dager_ce,gpt2,sst2,1,0,"it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise. ","it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise. ",1.0,1.0,1.0,1,1.0,1.0,37,37
5bf690fb758b,dager_ce,gpt2,sst2,1,1,"it proves quite compelling as an intense, brooding character study. ","it proves quite compelling as an intense, brooding character study. ",1.0,1.0,1.0,1,1.0,1.0,14,14
5bf690fb758b,dager_ce,gpt2,sst2,1,2,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid. ,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid. ,1.0,1.0,1.0,1,1.0,1.0,27,27
5bf690fb758b,dager_ce,gpt2,sst2,1,3,looks and feels like a project better suited for the small screen. ,looks and feels like a project better suited for the small screen. ,1.0,1.0,1.0,1,1.0,1.0,15,15
5bf690fb758b,dager_ce,gpt2,sst2,2,0,verbinski implements every hack-artist trick to give us the ooky-spookies. ,verbinski implements every hack-artist trick to give us the ooky-spookies. ,1.0,1.0,1.0,1,1.0,1.0,20,20
5bf690fb758b,dager_ce,gpt2,sst2,2,1,"this is a good script, good dialogue, funny even for adults. ","this is a good script, good dialogue, funny even for adults. ",1.0,1.0,1.0,1,1.0,1.0,15,15
5bf690fb758b,dager_ce,gpt2,sst2,2,2,a painfully funny ode to bad behavior. ,a painfully funny ode to bad behavior. ,1.0,1.0,1.0,1,1.0,1.0,10,10
5bf690fb758b,dager_ce,gpt2,sst2,2,3,"there is a fabric of complex ideas here, and feelings that profoundly deepen them. ","there is a fabric of complex ideas here, and feelings that profoundly deepen them. ",1.0,1.0,1.0,1,1.0,1.0,17,17
